,neighborhood,date,type,x,y
55,columbia,2016-01-29,Individual,6279914.049034377,1841527.611495779
56,columbia,2016-01-29,Individual,6279914.752507441,1841526.2555616254
57,columbia,2016-01-29,Individual,6279915.381835622,1841526.1773026963
58,columbia,2016-01-29,Individual,6279920.691150378,1841529.8166940387
59,columbia,2016-01-29,Individual,6279920.860968963,1841528.460851416
60,columbia,2016-01-29,Individual,6279918.840609079,1841528.1980616206
61,columbia,2016-01-29,Individual,6279919.1680696225,1841522.558010317
62,columbia,2016-01-29,Individual,6279915.804676558,1841523.7875139357
63,columbia,2016-01-29,Individual,6279916.681295274,1841522.0366831482
64,columbia,2016-01-29,Individual,6279919.479401362,1841528.5787277007
65,columbia,2016-01-29,Individual,6279918.022166746,1841528.3886689798
66,columbia,2016-01-29,Individual,6279915.289228166,1841524.6019573305
67,columbia,2016-01-29,Individual,6279913.316090265,1841525.5616784538
68,columbia,2016-01-29,Individual,6280005.402959445,1842350.2508951675
69,columbia,2016-01-29,Individual,6280007.926048439,1842349.5323038767
70,columbia,2016-01-29,Individual,6280013.953641686,1842348.6863258763
71,columbia,2016-01-29,Individual,6280010.840631712,1842352.1625128442
72,columbia,2016-01-29,Individual,6280002.381410723,1842356.0962259998
73,columbia,2016-01-29,Individual,6280007.281473433,1842351.0021647548
74,columbia,2016-01-29,Individual,6280008.394780015,1842345.6672625297
75,columbia,2016-01-29,Individual,6280010.074041253,1842348.1351261353
76,columbia,2016-01-29,Individual,6280012.6227647625,1842711.8340529671
77,columbia,2016-01-29,Individual,6280010.265877632,1842705.021374622
78,columbia,2016-01-29,Individual,6280005.2883523675,1842704.7276149627
79,columbia,2016-01-29,Individual,6280010.315656923,1842701.5939286568
80,columbia,2016-01-29,Individual,6280010.986384865,1842704.551292107
81,columbia,2016-01-29,Individual,6280010.886251801,1842710.2235971524
82,columbia,2016-01-29,Individual,6280010.880097395,1842705.6751545682
83,columbia,2016-01-29,Individual,6280011.0058663925,1842699.731915468
84,columbia,2016-01-29,Individual,6280004.251372817,1842707.6546107
85,columbia,2016-01-29,Individual,6280008.77709823,1842707.583898504
86,columbia,2016-01-29,Individual,6280013.537336433,1842703.52561648
87,columbia,2016-01-29,Individual,6280010.441905872,1842704.6352761697
88,columbia,2016-01-29,Individual,6279935.351431911,1842968.8691599765
89,columbia,2016-01-29,Individual,6279936.407819606,1842967.8658532666
90,columbia,2016-01-29,Individual,6279936.842186902,1842967.9152093956
91,columbia,2016-02-25,Individual,6279072.504725707,1842819.7865353306
92,columbia,2016-02-25,Individual,6279186.654720206,1842823.6342359444
93,columbia,2016-02-25,Individual,6279272.3428185,1842652.095574305
94,columbia,2016-02-25,Individual,6279560.695373668,1842747.92225482
95,columbia,2016-02-25,Individual,6279557.513882494,1842743.9489656796
96,columbia,2016-02-25,Individual,6279553.120680019,1842745.6631977565
97,columbia,2016-02-25,Individual,6279556.59242985,1842754.1307785346
98,columbia,2016-02-25,Individual,6279674.294093141,1842839.0767363787
99,columbia,2016-02-25,Individual,6279931.486283734,1842802.5499569327
100,columbia,2016-02-25,Individual,6279935.176067223,1842804.2465574767
101,columbia,2016-02-25,Individual,6279933.772464825,1842803.4249653784
102,columbia,2016-02-25,Individual,6279938.025563752,1842804.5456966662
103,columbia,2016-02-25,Individual,6279855.412677028,1842658.2298032774
104,columbia,2016-02-25,Individual,6278637.803324927,1841577.3934163565
105,columbia,2016-02-25,Individual,6278641.711614457,1841571.3254684089
106,columbia,2016-02-25,Individual,6278901.522644458,1842104.1408737276
107,columbia,2016-02-25,Individual,6279091.763432668,1842455.4833720624
108,columbia,2016-02-25,Individual,6279101.0483082915,1842447.384230481
109,columbia,2016-02-25,Individual,6279099.14239046,1842456.0745556485
110,columbia,2016-02-25,Individual,6279821.946346727,1842339.4576418872
111,columbia,2016-02-25,Individual,6279935.882217955,1842286.325835193
112,columbia,2016-02-25,Individual,6279904.960207076,1842268.272082334
113,columbia,2016-02-25,Individual,6278989.668411175,1841647.7947466886
114,columbia,2016-02-25,Individual,6279716.867228235,1842074.9596653685
115,columbia,2016-02-25,Individual,6279715.3214155175,1842077.248143263
116,columbia,2016-02-25,Individual,6279713.048644639,1842078.0743576284
117,columbia,2016-02-25,Individual,6279911.729287501,1841510.6889156166
118,columbia,2016-02-25,Individual,6279909.438382249,1841510.8697845459
119,columbia,2016-02-25,Individual,6279905.9603962125,1841504.7026934973
120,columbia,2016-02-25,Individual,6279903.9492776785,1841511.585429235
121,columbia,2016-02-25,Individual,6279908.2639141,1841510.0699721752
122,columbia,2016-02-25,Individual,6279909.575796862,1841503.534691465
123,columbia,2016-02-25,Individual,6279911.479996321,1841510.562723094
124,columbia,2016-02-25,Individual,6279911.629950342,1841514.2967033968
125,columbia,2016-02-25,Individual,6279910.0020020995,1841505.6660728408
126,columbia,2016-02-25,Individual,6279906.271892159,1841510.6589282833
127,columbia,2016-02-25,Individual,6279908.842917824,1841511.7877323783
128,columbia,2016-02-25,Individual,6279907.770712056,1841511.960610765
129,columbia,2016-02-25,Individual,6279913.265368823,1841506.064861082
130,columbia,2016-02-25,Individual,6279908.152993032,1841517.2803078974
131,columbia,2016-02-25,Individual,6279909.225227267,1841509.045951386
132,columbia,2016-02-25,Individual,6279909.819408429,1841514.8880109559
133,columbia,2016-02-25,Individual,6279345.577844685,1841705.2982943805
134,columbia,2016-02-25,Individual,6279268.485157069,1841602.662698798
135,columbia,2016-02-25,Individual,6279072.907300595,1841543.1566375736
136,columbia,,Individual,6278469.886789923,1841863.8941530862
137,columbia,,Individual,6278465.787140343,1841854.0271250692
138,columbia,,Individual,6278464.166368073,1841863.107051034
139,columbia,,Individual,6278464.820097882,1841864.2117868406
140,columbia,,Individual,6278464.511368309,1841858.114177814
141,columbia,,Individual,6278447.589418143,1841224.3028468718
142,columbia,,Individual,6278444.5069537,1841218.4735859723
143,columbia,,Individual,6278438.050063472,1841215.9353206635
144,columbia,,Individual,6278447.3421977665,1841221.842673564
145,columbia,,Individual,6278446.482043571,1841218.55059815
146,columbia,,Individual,6278445.9017527625,1841224.6903355995
147,columbia,,Individual,6279006.0653096,1841287.640839974
148,columbia,,Individual,6279007.120381727,1841285.8530617761
149,columbia,,Individual,6279006.452999149,1841282.5734407862
150,columbia,,Individual,6279007.735533807,1841288.6627281178
151,columbia,,Individual,6279059.97989827,1842667.4458398123
152,columbia,,Individual,6279058.845979783,1842671.2389443945
153,columbia,,Individual,6279624.9340118775,1842820.4616332466
154,columbia,,Individual,6279623.53201781,1842816.767499192
155,columbia,,Individual,6279621.092419425,1842821.2066945843
156,columbia,,Individual,6279623.445638208,1842826.1265043647
157,columbia,,Individual,6279623.843910945,1842816.0218880093
158,columbia,,Individual,6279861.054584544,1842846.0176739537
159,columbia,,Individual,6279866.685305463,1842842.2920849943
160,columbia,,Individual,6279861.407605552,1842842.8059109529
161,columbia,,Individual,6279859.587652786,1842845.4558985932
162,columbia,,Individual,6280004.362380913,1842750.5392835238
163,columbia,,Individual,6280006.492445382,1842748.2284862734
164,columbia,,Individual,6280000.097552814,1842744.591027493
165,columbia,,Individual,6280001.890321593,1842743.3400999177
166,columbia,,Individual,6280003.9725635545,1842747.5796638066
167,columbia,,Individual,6279887.343294,1842281.4165196985
168,columbia,,Individual,6279892.49910207,1842275.4950938087
169,columbia,,Individual,6279890.380730109,1842278.484576166
170,columbia,,Individual,6279892.948842594,1842274.087036648
171,columbia,,Individual,6279891.326672505,1842276.364168572
172,columbia,,Individual,6279886.288811004,1842280.3236808593
173,columbia,,Individual,6279896.323675069,1842271.8858594818
174,columbia,,Individual,6279890.5737994155,1842281.8808927587
175,columbia,,Individual,6279893.772639017,1842279.701660708
176,columbia,,Individual,6279892.220941584,1842276.4856852693
177,columbia,,Individual,6279892.796512432,1842281.7501201895
178,columbia,,Individual,6279894.6360119665,1842273.385960352
179,columbia,,Individual,6279897.687540379,1842279.0009253647
180,columbia,,Individual,6279287.967608882,1841541.487209547
181,columbia,,Individual,6279580.568415753,1841722.6735461366
182,columbia,,Individual,6279575.0654262,1841722.3245567002
183,columbia,,Individual,6279902.619575794,1842089.9225340325
184,columbia,,Individual,6279908.203474628,1842084.6645240912
185,columbia,,Individual,6279905.0362935625,1842087.611313074
186,columbia,,Individual,6279908.08984763,1842087.9487670301
187,columbia,,Individual,6279904.513033467,1842090.4788809195
188,columbia,,Individual,6279906.891996283,1842086.4218740466
189,columbia,,Individual,6279908.560234304,1842084.919202381
190,columbia,,Individual,6279983.368710352,1841594.532437264
191,columbia,,Individual,6279981.013317398,1841594.945444404
192,columbia,,Individual,6279996.394401535,1841592.8451937486
193,columbia,,Individual,6279985.561496045,1841596.6643420805
194,columbia,,Individual,6279983.427116678,1841595.6990254635
195,columbia,,Individual,6279985.011593491,1841598.0765599562
196,columbia,,Individual,6279987.254474012,1841592.8472274193
197,columbia,,Individual,6279986.166297004,1841593.280376789
198,columbia,,Individual,6279985.649765672,1841600.0664412298
199,columbia,,Individual,6279984.676403181,1841597.112348857
200,columbia,,Individual,6279981.616508549,1841597.4601465971
201,columbia,,Individual,6278899.340076395,1841875.4100737055
202,columbia,,Individual,6278892.497686973,1841558.935375239
203,columbia,,Individual,6279179.780648413,1842807.245505953
204,columbia,,Individual,6279930.552325982,1842827.34315873
205,columbia,,Individual,6279931.647855342,1842832.6889773114
206,columbia,,Individual,6279928.487477871,1842826.1162467443
207,columbia,,Individual,6279936.40239499,1842832.4159138969
208,columbia,,Individual,6279010.999518286,1842280.101929446
209,columbia,,Individual,6279008.378649014,1841848.5981360348
210,columbia,,Individual,6279162.439823525,1841836.1335951076
211,columbia,,Individual,6279159.169680416,1841836.671706834
212,columbia,,Individual,6279165.298345231,1841833.829979335
213,columbia,,Individual,6279165.650749729,1841832.2173435544
214,columbia,,Individual,6279162.5787541,1841840.4217126735
215,columbia,,Individual,6279143.3621780835,1841309.411498467
216,columbia,,Individual,6279274.460882853,1841586.3914890995
217,columbia,,Individual,6279434.126827445,1841725.5520963608
218,columbia,,Individual,6279436.128404252,1841729.783497918
219,columbia,,Individual,6279654.977213128,1842447.5808711513
220,columbia,,Individual,6279549.46222347,1842023.4649852405
221,columbia,,Individual,6279713.779225521,1841944.5898071048
222,columbia,,Individual,6279714.976940446,1841943.8150878607
223,columbia,,Individual,6279547.5581098795,1841673.1242282877
224,columbia,,Individual,6279715.149078985,1841712.3466190859
225,columbia,,Individual,6279905.704447103,1841575.6590685192
226,columbia,,Individual,6279897.003226641,1841575.189499895
227,columbia,,Individual,6279898.193100272,1841578.7479627964
228,columbia,,Individual,6279899.037499103,1841579.9033435616
229,columbia,,Individual,6279899.22230525,1841573.9403928055
230,columbia,,Individual,6279902.652289075,1841575.2350043685
231,columbia,,Individual,6278865.594080462,1841574.4701387284
232,columbia,,Individual,6278865.860156491,1841575.9259999027
233,columbia,,Individual,6278867.74939167,1841576.5070272784
234,columbia,,Individual,6278869.515928745,1841571.6702046073
235,columbia,,Individual,6279182.76615475,1842759.218496513
236,columbia,,Individual,6279698.813124945,1842838.7537800116
237,columbia,,Individual,6279695.965378111,1842841.3330264373
238,columbia,,Individual,6279745.410759024,1842714.128878973
239,columbia,,Individual,6279749.310526558,1842713.8006853117
240,columbia,,Individual,6279742.917163135,1842708.0835495791
241,columbia,,Individual,6279822.8970024865,1842751.9600784832
242,columbia,,Individual,6279821.953174787,1842756.0142306623
243,columbia,,Individual,6279821.932332609,1842754.493962092
244,columbia,,Individual,6280013.091176675,1842675.5509980817
245,columbia,,Individual,6280014.879159484,1842679.4449928037
246,columbia,,Individual,6280011.702628377,1842682.2565451046
247,columbia,,Individual,6280014.616979457,1842677.8565515394
248,columbia,,Individual,6280012.610892776,1842680.7343661035
249,columbia,,Individual,6280009.4329314325,1842681.4884786056
250,columbia,,Individual,6280018.3941001035,1842675.7521185959
251,columbia,,Individual,6280013.764379789,1842681.0069986025
252,columbia,,Individual,6280009.823164839,1842680.1782515738
253,columbia,,Individual,6280015.572537311,1842680.9572752586
254,columbia,,Individual,6279888.250134198,1842846.9616746467
255,columbia,,Individual,6279890.177019835,1842839.5892493278
256,columbia,,Individual,6279988.4663359,1842849.4396672568
257,columbia,,Individual,6279986.971349789,1842856.4061581146
258,columbia,,Individual,6278989.83704937,1841665.8286693387
259,columbia,,Individual,6278992.952391846,1841668.2646604374
260,columbia,,Individual,6278999.270329114,1841664.5699682448
261,columbia,,Individual,6279282.011780643,1842104.6392144815
262,columbia,,Individual,6279287.474482301,1842107.8372075
263,columbia,,Individual,6279272.997299146,1841893.026493826
264,columbia,,Individual,6279267.776567224,1841888.5009107357
265,columbia,,Individual,6279268.945456818,1841889.7162462417
266,columbia,,Individual,6279270.580647488,1841889.0734985322
267,columbia,,Individual,6279270.5305844275,1841892.5533917018
268,columbia,,Individual,6279268.647209157,1841879.31949485
269,columbia,,Individual,6279260.062275144,1841893.2277040791
270,columbia,,Individual,6279028.097544189,1841303.0840538081
271,columbia,,Individual,6279260.44048199,1841555.4217567013
272,columbia,,Individual,6279262.426056508,1841564.3021700003
273,columbia,,Individual,6279338.808713648,1841529.8534356384
274,columbia,,Individual,6279508.715209085,1841286.9804180567
275,columbia,,Individual,6279670.818163378,1841318.3905453507
276,columbia,,Individual,6279732.531282276,1841652.05595621
277,columbia,,Individual,6279735.425221259,1841654.8377677486
278,columbia,,Individual,6279714.032201903,1841496.9338645095
279,columbia,,Individual,6279895.73808709,1841547.3485969256
280,columbia,,Individual,6279901.6708488595,1841553.1600188217
281,columbia,,Individual,6279898.453777604,1841545.5908535537
282,columbia,,Individual,6279898.171272354,1841548.8853664275
283,columbia,,Individual,6279990.707621148,1841287.0530060406
284,columbia,,Individual,6279998.345549452,1841284.4783448228
285,columbia,,Individual,6278895.860228227,1841789.4318252802
286,columbia,,Individual,6278889.904704376,1841590.8892506799
287,columbia,,Individual,6278892.847617691,1841595.6857340157
288,columbia,,Individual,6278891.700441863,1841593.3397266287
289,columbia,,Individual,6278893.426152898,1841593.2770722727
290,columbia,,Individual,6279456.050433262,1842813.7458705702
291,columbia,,Individual,6279458.049963774,1842811.4785102098
292,columbia,,Individual,6279722.3799757315,1842874.0167009125
293,columbia,,Individual,6279713.5453087455,1842868.8903747457
294,columbia,,Individual,6279718.853590358,1842870.2735131027
295,columbia,,Individual,6279724.4686930105,1842869.3386740535
296,columbia,,Individual,6279016.14602503,1841585.0334983508
297,columbia,,Individual,6279014.2986142645,1841585.0257839565
298,columbia,,Individual,6279022.740249059,1841302.9347917666
299,columbia,,Individual,6279022.991216815,1841299.4042376755
300,columbia,,Individual,6279270.596233875,1841992.1365860363
301,columbia,,Individual,6279273.262674826,1841990.773804535
302,columbia,,Individual,6279283.725936696,1841276.676085832
303,columbia,,Individual,6279846.11707759,1841289.7531814922
304,columbia,,Individual,6279733.555920751,1842446.4186803591
305,columbia,,Individual,6279731.993673784,1842448.311007283
306,columbia,,Individual,6279742.65226453,1842698.5413559608
307,columbia,,Individual,6279741.761853078,1842700.5156584813
308,columbia,,Individual,6279737.415030447,1842699.5494035133
309,columbia,,Individual,6279556.026653203,1842264.6638371043
310,columbia,,Individual,6279553.829130895,1842268.3814666818
311,columbia,,Individual,6279555.8362137955,1842264.199968103
312,columbia,,Individual,6279553.057830546,1842257.7701622248
313,columbia,,Individual,6279552.600334181,1842261.2687429076
314,columbia,,Individual,6279558.674235279,1842268.1630830693
315,columbia,,Individual,6279632.627019238,1842258.3205356046
316,columbia,,Individual,6279637.614251009,1842259.170076143
317,columbia,,Individual,6279634.992290378,1842266.1718712607
318,columbia,,Individual,6279639.023219868,1842264.7883318597
319,columbia,,Individual,6279637.769056727,1842263.8935257182
320,columbia,,Individual,6279641.007300746,1842259.9051592168
321,columbia,,Individual,6279635.617888195,1842268.4204414934
322,columbia,,Individual,6279919.3016089685,1842279.7502533698
323,columbia,,Individual,6279916.461315054,1842283.2012831715
324,columbia,,Individual,6279919.1906289775,1842283.3381757005
325,columbia,,Individual,6279919.253264032,1842280.106586538
326,columbia,,Individual,6279919.0137252845,1842287.8912831452
327,columbia,,Individual,6279921.892136614,1842285.15866101
328,columbia,,Individual,6279916.924614232,1842281.1547004404
329,columbia,,Individual,6279918.175664185,1842282.4338883178
330,columbia,,Individual,6279921.675081392,1842285.3671468413
331,columbia,,Individual,6279923.455704944,1842289.278061299
332,columbia,,Individual,6279921.929659701,1842282.7754601268
333,columbia,,Individual,6279922.959556743,1842281.9205233795
334,columbia,,Individual,6279919.881263702,1842289.0970556235
335,columbia,,Individual,6279922.81019229,1842282.1967372268
336,columbia,,Individual,6279920.314085558,1842285.0303579986
337,columbia,,Individual,6279887.616535587,1842084.0411755294
338,columbia,,Individual,6279883.707960236,1842080.4140812715
339,columbia,,Individual,6279882.293298795,1842083.5042838445
340,columbia,,Individual,6279891.040203783,1842077.2353865956
341,columbia,,Individual,6279886.9785152925,1842079.9348585764
342,columbia,,Individual,6279892.056247467,1842080.65556675
343,columbia,,Individual,6279890.755696457,1842079.7645271586
344,columbia,,Individual,6279889.071165226,1842081.1099839278
345,columbia,,Individual,6279888.067103241,1842078.9441982228
346,columbia,,Individual,6279893.506219879,1842084.8697045024
347,columbia,,Individual,6279904.186457883,1841576.564031749
348,columbia,,Individual,6279903.209882517,1841585.4446130863
349,columbia,,Individual,6279904.131152363,1841587.39680287
350,columbia,,Individual,6279904.987038135,1841584.7002913698
351,columbia,,Individual,6279908.61854271,1841581.0634439592
352,columbia,,Individual,6279903.814584888,1841581.2447317287
353,columbia,,Individual,6279906.084325412,1841580.3365409265
354,columbia,,Individual,6279905.681974961,1841586.3683557066
355,columbia,,Individual,6279910.96916282,1841579.2824875694
356,columbia,,Individual,6279901.440091156,1841585.2336659336
357,columbia,,Individual,6279912.268007482,1841583.6246192995
358,columbia,,Individual,6279905.22680462,1841585.2942352612
359,columbia,2016-07-28,Individual,6278890.050518392,1841907.7824888644
360,columbia,2016-07-28,Individual,6278884.660634005,1841903.4011791232
361,columbia,2016-07-28,Individual,6278888.17531755,1841903.7925556393
362,columbia,2016-07-28,Individual,6278891.674499026,1841906.6413034578
363,columbia,2016-07-28,Individual,6279005.251262442,1842743.2882667454
364,columbia,2016-07-28,Individual,6279203.763417592,1842699.3012208804
365,columbia,2016-07-28,Individual,6279169.009532728,1841903.514394571
366,columbia,2016-07-28,Individual,6279172.672131219,1841900.383004882
367,columbia,2016-07-28,Individual,6279172.08318556,1841905.9699181237
368,columbia,2016-07-28,Individual,6279174.073311486,1841906.7060577949
369,columbia,2016-07-28,Individual,6279645.717813473,1842827.5734914385
370,columbia,2016-07-28,Individual,6279644.716422074,1842824.7377228579
371,columbia,2016-07-28,Individual,6279643.154652771,1842821.4546826691
372,columbia,2016-07-28,Individual,6279899.276105283,1842832.4985830656
373,columbia,2016-07-28,Individual,6279898.307244482,1842832.4183257935
374,columbia,2016-07-28,Individual,6279897.276037188,1842833.2217395352
375,columbia,2016-07-28,Individual,6279892.00153714,1842834.4716436951
376,columbia,2016-07-28,Individual,6280003.611436133,1842836.74147255
377,columbia,2016-07-28,Individual,6279995.680539677,1842670.5868980812
378,columbia,2016-07-28,Individual,6279995.234567216,1842664.6621520454
379,columbia,2016-07-28,Individual,6279999.75948447,1842666.4652509664
380,columbia,2016-07-28,Individual,6279979.23507002,1842469.9881039986
381,columbia,2016-07-28,Individual,6279980.202978315,1842466.0207745933
382,columbia,2016-07-28,Individual,6279983.880451119,1842472.7561553882
383,columbia,2016-07-28,Individual,6280006.405828367,1842260.3013681106
384,columbia,2016-07-28,Individual,6280006.649481273,1842265.2002209304
385,columbia,2016-07-28,Individual,6280007.535489547,1842258.8523937976
386,columbia,2016-07-28,Individual,6280006.459290556,1842262.948387749
387,columbia,2016-07-28,Individual,6280004.401000761,1842261.7121844378
388,columbia,2016-07-28,Individual,6280005.44140513,1842265.3093225767
389,columbia,2016-07-28,Individual,6280007.013095608,1842263.812065432
390,columbia,2016-07-28,Individual,6280008.792955305,1842263.4857799285
391,columbia,2016-07-28,Individual,6280010.611871377,1842263.194382747
392,columbia,2016-07-28,Individual,6279912.774186523,1842276.425136021
393,columbia,2016-07-28,Individual,6279304.255305702,1841331.5164302066
394,columbia,2016-07-28,Individual,6279950.430802291,1841515.7779044209
395,columbia,2016-07-28,Individual,6279948.035646096,1841513.8995616983
396,columbia,2016-07-28,Individual,6279991.948894081,1841701.3922482426
397,columbia,2016-08-24,Individual,6278614.586637598,1841587.0839780294
398,columbia,2016-08-24,Individual,6278463.73919113,1841238.396621001
399,columbia,2016-08-24,Individual,6278471.617479488,1841241.4074753206
400,columbia,2016-08-24,Individual,6278640.881760653,1841185.9240541118
401,columbia,2016-08-24,Individual,6278878.922081294,1842034.784904636
402,columbia,2016-08-24,Individual,6278878.615642025,1842029.7045923693
403,columbia,2016-08-24,Individual,6278877.936140919,1842038.6839623896
404,columbia,2016-08-24,Individual,6279171.4881888125,1842831.988589128
405,columbia,2016-08-24,Individual,6279621.909498972,1842832.4729758268
406,columbia,2016-08-24,Individual,6279620.2881562635,1842833.4456280624
407,columbia,2016-08-24,Individual,6279622.65940107,1842833.848209179
408,columbia,2016-08-24,Individual,6279617.814094366,1842827.0947097335
409,columbia,2016-08-24,Individual,6279621.079572026,1842831.987334433
410,columbia,2016-08-24,Individual,6279816.679159705,1842733.4446644916
411,columbia,2016-08-24,Individual,6279997.5482637845,1842734.432989204
412,columbia,2016-08-24,Individual,6279995.69151226,1842733.5652453033
413,columbia,2016-08-24,Individual,6280001.492629085,1842734.3473601993
414,columbia,2016-08-24,Individual,6279993.308607049,1842732.6749779866
415,columbia,2016-08-24,Individual,6279995.670244291,1842732.7670403593
416,columbia,2016-08-24,Individual,6280000.014421048,1842732.6280401733
417,columbia,2016-08-24,Individual,6279996.007305168,1842732.90258478
418,columbia,2016-08-24,Individual,6279993.3564096065,1842730.0590252955
419,columbia,2016-08-24,Individual,6279999.4435215015,1842728.209490418
420,columbia,2016-08-24,Individual,6279999.750907505,1842730.9222287121
421,columbia,2016-08-24,Individual,6280009.97423254,1842347.5991073728
422,columbia,2016-08-24,Individual,6279020.14968877,1842360.7936837324
423,columbia,2016-08-24,Individual,6279019.414346302,1842358.5305700155
424,columbia,2016-08-24,Individual,6279055.893461522,1841556.0234255558
425,columbia,2016-08-24,Individual,6279061.186973071,1841544.8989984186
426,columbia,2016-08-24,Individual,6279009.514125254,1841311.6907647646
427,columbia,2016-08-24,Individual,6279270.769633773,1841295.306964871
428,columbia,2016-08-24,Individual,6279906.336908828,1841535.4055944723
429,columbia,2016-08-24,Individual,6279905.151201386,1841530.5434938231
430,columbia,2016-08-24,Individual,6279907.635654869,1841535.976387168
431,columbia,,Individual,6278476.859998814,1842169.6220223191
432,columbia,,Individual,6278480.064486509,1842169.2385485389
433,columbia,,Individual,6278478.578681973,1842168.487545244
434,columbia,,Individual,6278482.6730524255,1842169.5464137995
435,columbia,,Individual,6278483.617875065,1842170.8675155854
436,columbia,,Individual,6278480.906023542,1842171.122594508
437,columbia,,Individual,6278478.122282723,1842176.1717832752
438,columbia,,Individual,6278478.146486037,1842169.291244274
439,columbia,,Individual,6278480.239710721,1842174.3440596815
440,columbia,,Individual,6278481.117425967,1842168.3470070886
441,columbia,,Individual,6278463.674705352,1841757.5932600065
442,columbia,,Individual,6278461.918776152,1841757.8178897968
443,columbia,,Individual,6278772.371919581,1841783.7903863569
444,columbia,,Individual,6278881.119768084,1842077.845833398
445,columbia,,Individual,6278872.508243258,1842076.406054323
446,columbia,,Individual,6279284.4518018,1842718.2078383428
447,columbia,,Individual,6279345.267399135,1842853.3460153013
448,columbia,,Individual,6279650.8115573665,1842809.4829286279
449,columbia,,Individual,6279645.030105955,1842811.5321150476
450,columbia,,Individual,6279649.855266942,1842813.307268331
451,columbia,,Individual,6279742.118263439,1842681.280084991
452,columbia,,Individual,6279833.043208864,1842822.3370869644
453,columbia,,Individual,6279999.721861912,1842276.5325998073
454,columbia,,Individual,6280004.835986335,1842286.3851438656
455,columbia,,Individual,6279994.314882762,1842279.725575195
456,columbia,,Individual,6279900.926782435,1842258.8017129172
457,columbia,,Individual,6279915.465742381,1842819.1725165881
458,columbia,,Individual,6279869.424237077,1842435.0395220418
459,columbia,,Individual,6279871.311869893,1842434.6897118255
460,columbia,,Individual,6279871.834964901,1842432.4267037432
461,columbia,,Individual,6279877.351068731,1842438.732832502
462,columbia,,Individual,6279870.040523326,1842432.7896659034
463,columbia,,Individual,6279868.728540201,1842433.0013536229
464,columbia,,Individual,6279868.630069361,1842432.6059798868
465,columbia,,Individual,6279869.627763895,1842428.4429665136
466,columbia,,Individual,6279868.168285866,1842431.8900877107
467,columbia,,Individual,6279870.17845877,1842434.204362269
468,columbia,,Individual,6279870.190860212,1842438.2159309713
469,columbia,,Individual,6279873.12694477,1842434.0172804757
470,columbia,,Individual,6279870.547457838,1842443.3210888319
471,columbia,,Individual,6279876.02074216,1842439.9661150936
472,columbia,,Individual,6279869.669683006,1842436.707436109
473,columbia,,Individual,6279876.558963583,1842434.1843648134
474,columbia,,Individual,6279869.403527129,1842430.6312413453
475,columbia,,Individual,6279874.1021809885,1842437.015368827
476,columbia,,Individual,6280004.785528646,1842711.5334113804
477,columbia,,Individual,6280008.086034458,1842711.1937635874
478,columbia,2016-06-27,Individual,6278454.591300296,1841674.936754158
479,columbia,2016-06-27,Individual,6278873.885399153,1841630.9323781964
480,columbia,2016-06-27,Individual,6278881.402878861,1842118.9432707645
481,columbia,2016-06-27,Individual,6278877.9199613705,1842119.2757827388
482,columbia,2016-06-27,Individual,6278880.576842588,1842119.3264206606
483,columbia,2016-06-27,Individual,6278881.288577302,1842123.5897305906
484,columbia,2016-06-27,Individual,6278999.020426128,1842052.4414130826
485,columbia,2016-06-27,Individual,6279002.727861155,1842049.7421026821
486,columbia,2016-06-27,Individual,6278990.428135972,1841848.7074881925
487,columbia,2016-06-27,Individual,6279160.016007873,1841586.1481030828
488,columbia,2016-06-27,Individual,6279183.802365726,1842793.6906889349
489,columbia,2016-06-27,Individual,6279268.731041749,1841945.2891932963
490,columbia,2016-06-27,Individual,6279265.313391038,1841946.198292463
491,columbia,2016-06-27,Individual,6279275.749443279,1841939.674258843
492,columbia,2016-06-27,Individual,6279271.255073448,1841944.4651710412
493,columbia,2016-06-27,Individual,6279279.710928384,1842762.6886309672
494,columbia,2016-06-27,Individual,6279283.289330978,1842760.5871368109
495,columbia,2016-06-27,Individual,6279540.451769094,1841941.2360414548
496,columbia,2016-06-27,Individual,6279546.810672942,1841943.347860747
497,columbia,2016-06-27,Individual,6279540.443574769,1841944.3131459523
498,columbia,2016-06-27,Individual,6279629.855201802,1842828.8282060116
499,columbia,2016-06-27,Individual,6279651.858756218,1841944.4330691902
500,columbia,2016-06-27,Individual,6279879.128779672,1841522.6674602604
501,columbia,2016-06-27,Individual,6279873.103925441,1841519.7304453615
502,columbia,2016-06-27,Individual,6279875.098370315,1841519.7869912968
503,columbia,2016-06-27,Individual,6279871.322340625,1841527.357128554
504,columbia,2016-06-27,Individual,6279873.745125936,1841521.8468762129
505,columbia,2016-06-27,Individual,6279985.500705053,1841624.4776412721
506,columbia,2016-06-27,Individual,6279828.525650337,1842274.9657951025
507,columbia,2016-06-27,Individual,6279983.826175124,1842330.324662619
508,columbia,2016-06-27,Individual,6279979.666619192,1842332.131560984
509,columbia,2016-06-27,Individual,6279985.003205892,1842330.4074124908
510,columbia,2016-06-27,Individual,6279986.531232289,1842330.1003151715
511,columbia,2016-06-27,Individual,6279980.4302762,1842334.804395527
512,columbia,2016-06-27,Individual,6279905.59849706,1842454.477198348
513,columbia,2016-06-27,Individual,6279905.632618635,1842452.8546935555
514,columbia,2016-06-27,Individual,6279900.857672025,1842455.680468464
